,start,end,featlen,totlen,percent,type,name,gene
TERT_328_333_MOTIF,328.0,333.0,5.0,1132.0,0.00441696113074205,MOTIF,TFLY; involved in RNA binding,TERT
TYRO3_41_128_DOMAIN,41.0,128.0,87.0,890.0,0.09775280898876404,DOMAIN,Ig-like C2-type 1,TYRO3
TYRO3_139_220_DOMAIN,139.0,220.0,81.0,890.0,0.09101123595505618,DOMAIN,Ig-like C2-type 2,TYRO3
TYRO3_227_320_DOMAIN,227.0,320.0,93.0,890.0,0.10449438202247191,DOMAIN,Fibronectin type-III 1,TYRO3
TYRO3_325_416_DOMAIN,325.0,416.0,91.0,890.0,0.10224719101123596,DOMAIN,Fibronectin type-III 2,TYRO3
TYRO3_518_790_DOMAIN,518.0,790.0,272.0,890.0,0.3056179775280899,DOMAIN,Protein kinase,TYRO3
ARID1B_1053_1144_DOMAIN,1053.0,1144.0,91.0,2236.0,0.040697674418604654,DOMAIN,ARID,ARID1B
ARID1B_419_423_MOTIF,419.0,423.0,4.0,2236.0,0.0017889087656529517,MOTIF,LXXLL,ARID1B
ARID1B_1358_1377_MOTIF,1358.0,1377.0,19.0,2236.0,0.00849731663685152,MOTIF,Nuclear localization signal,ARID1B
ARID1B_2036_2040_MOTIF,2036.0,2040.0,4.0,2236.0,0.0017889087656529517,MOTIF,LXXLL,ARID1B
MST1R_31_522_DOMAIN,31.0,522.0,491.0,1400.0,0.3507142857142857,DOMAIN,Sema,MST1R
MST1R_569_671_DOMAIN,569.0,671.0,102.0,1400.0,0.07285714285714286,DOMAIN,IPT/TIG 1,MST1R
MST1R_684_767_DOMAIN,684.0,767.0,83.0,1400.0,0.05928571428571429,DOMAIN,IPT/TIG 2,MST1R
MST1R_770_860_DOMAIN,770.0,860.0,90.0,1400.0,0.06428571428571428,DOMAIN,IPT/TIG 3,MST1R
MST1R_1082_1345_DOMAIN,1082.0,1345.0,263.0,1400.0,0.18785714285714286,DOMAIN,Protein kinase,MST1R
TNKS_1030_1089_DOMAIN,1030.0,1089.0,59.0,1327.0,0.044461190655614165,DOMAIN,SAM,TNKS
TNKS_1112_1317_DOMAIN,1112.0,1317.0,205.0,1327.0,0.1544837980406933,DOMAIN,PARP catalytic,TNKS
FH_176_179_REGION,176.0,179.0,3.0,510.0,0.0058823529411764705,REGION,B site,FH
FH_186_188_REGION,186.0,188.0,2.0,510.0,0.00392156862745098,REGION,Substrate binding,FH
H3F3A,,,,136.0,,,,H3F3A
B2M_25_113_DOMAIN,25.0,113.0,88.0,119.0,0.7394957983193278,DOMAIN,Ig-like C1-type,B2M
PDCD1LG2_21_118_DOMAIN,21.0,118.0,97.0,273.0,0.3553113553113553,DOMAIN,Ig-like V-type,PDCD1LG2
PDCD1LG2_122_203_DOMAIN,122.0,203.0,81.0,273.0,0.2967032967032967,DOMAIN,Ig-like C2-type,PDCD1LG2
GALNT12_445_577_DOMAIN,445.0,577.0,132.0,581.0,0.22719449225473323,DOMAIN,Ricin B-type lectin,GALNT12
GALNT12_135_244_REGION,135.0,244.0,109.0,581.0,0.18760757314974183,REGION,Catalytic subdomain A,GALNT12
GALNT12_304_366_REGION,304.0,366.0,62.0,581.0,0.10671256454388985,REGION,Catalytic subdomain B,GALNT12
CD274_19_127_DOMAIN,19.0,127.0,108.0,290.0,0.3724137931034483,DOMAIN,Ig-like V-type,CD274
CD274_133_225_DOMAIN,133.0,225.0,92.0,290.0,0.31724137931034485,DOMAIN,Ig-like C2-type,CD274
FAS_230_314_DOMAIN,230.0,314.0,84.0,335.0,0.2507462686567164,DOMAIN,Death,FAS
FAS_212_317_REGION,212.0,317.0,105.0,335.0,0.31343283582089554,REGION,Interaction with HIPK3,FAS
FAS_230_254_REGION,230.0,254.0,24.0,335.0,0.07164179104477612,REGION,Interaction with CALM,FAS
HSD3B1,,,,373.0,,,,HSD3B1
LYN_63_123_DOMAIN,63.0,123.0,60.0,512.0,0.1171875,DOMAIN,SH3,LYN
LYN_129_226_DOMAIN,129.0,226.0,97.0,512.0,0.189453125,DOMAIN,SH2,LYN
LYN_247_501_DOMAIN,247.0,501.0,254.0,512.0,0.49609375,DOMAIN,Protein kinase,LYN
MAGI2_17_101_DOMAIN,17.0,101.0,84.0,1455.0,0.0577319587628866,DOMAIN,PDZ 1,MAGI2
MAGI2_109_283_DOMAIN,109.0,283.0,174.0,1455.0,0.11958762886597939,DOMAIN,Guanylate kinase-like,MAGI2
MAGI2_302_335_DOMAIN,302.0,335.0,33.0,1455.0,0.02268041237113402,DOMAIN,WW 1,MAGI2
MAGI2_348_381_DOMAIN,348.0,381.0,33.0,1455.0,0.02268041237113402,DOMAIN,WW 2,MAGI2
MAGI2_426_510_DOMAIN,426.0,510.0,84.0,1455.0,0.0577319587628866,DOMAIN,PDZ 2,MAGI2
MAGI2_605_683_DOMAIN,605.0,683.0,78.0,1455.0,0.05360824742268041,DOMAIN,PDZ 3,MAGI2
MAGI2_778_860_DOMAIN,778.0,860.0,82.0,1455.0,0.056357388316151204,DOMAIN,PDZ 4,MAGI2
MAGI2_920_1010_DOMAIN,920.0,1010.0,90.0,1455.0,0.061855670103092786,DOMAIN,PDZ 5,MAGI2
MAGI2_1147_1229_DOMAIN,1147.0,1229.0,82.0,1455.0,0.056357388316151204,DOMAIN,PDZ 6,MAGI2
MAGI2_302_381_REGION,302.0,381.0,79.0,1455.0,0.05429553264604811,REGION,Interaction with DDN,MAGI2
GATA6,,,,595.0,,,,GATA6
SDHC,,,,169.0,,,,SDHC
TP53BP1_1724_1848_DOMAIN,1724.0,1848.0,124.0,1972.0,0.06288032454361055,DOMAIN,BRCT 1,TP53BP1
TP53BP1_1864_1964_DOMAIN,1864.0,1964.0,100.0,1972.0,0.05070993914807302,DOMAIN,BRCT 2,TP53BP1
TP53BP1_1484_1603_REGION,1484.0,1603.0,119.0,1972.0,0.0603448275862069,REGION,Tudor-like,TP53BP1
TP53BP1_1495_1523_REGION,1495.0,1523.0,28.0,1972.0,0.014198782961460446,REGION,Interaction with dimethylated histone H4,TP53BP1
TP53BP1_1396_1403_MOTIF,1396.0,1403.0,7.0,1972.0,0.0035496957403651115,MOTIF,GAR,TP53BP1
TP53BP1_1604_1631_MOTIF,1604.0,1631.0,27.0,1972.0,0.013691683569979716,MOTIF,UDR,TP53BP1
GABRA6,,,,453.0,,,,GABRA6
TAF1_1_414_DOMAIN,1.0,414.0,413.0,1872.0,0.2206196581196581,DOMAIN,Protein kinase 1,TAF1
TAF1_1397_1467_DOMAIN,1397.0,1467.0,70.0,1872.0,0.03739316239316239,DOMAIN,Bromo 1,TAF1
TAF1_1425_1872_DOMAIN,1425.0,1872.0,447.0,1872.0,0.2387820512820513,DOMAIN,Protein kinase 2,TAF1
TAF1_1520_1590_DOMAIN,1520.0,1590.0,70.0,1872.0,0.03739316239316239,DOMAIN,Bromo 2,TAF1
TAF1_517_976_REGION,517.0,976.0,459.0,1872.0,0.24519230769230768,REGION,Histone acetyltransferase (HAT),TAF1
TAF1_1342_1629_REGION,1342.0,1629.0,287.0,1872.0,0.15331196581196582,REGION,Interaction with ASF1A and ASF1B,TAF1
TAF1_1351_1358_MOTIF,1351.0,1358.0,7.0,1872.0,0.0037393162393162395,MOTIF,Nuclear localization signal,TAF1
CUL3,,,,768.0,,,,CUL3
MKNK1_49_374_DOMAIN,49.0,374.0,325.0,465.0,0.6989247311827957,DOMAIN,Protein kinase,MKNK1
SLIT2_31_55_DOMAIN,31.0,55.0,24.0,1529.0,0.015696533682145193,DOMAIN,LRRNT,SLIT2
SLIT2_209_259_DOMAIN,209.0,259.0,50.0,1529.0,0.032701111837802485,DOMAIN,LRRCT 1,SLIT2
SLIT2_264_300_DOMAIN,264.0,300.0,36.0,1529.0,0.02354480052321779,DOMAIN,LRRNT 2,SLIT2
SLIT2_430_480_DOMAIN,430.0,480.0,50.0,1529.0,0.032701111837802485,DOMAIN,LRRCT 2,SLIT2
SLIT2_497_533_DOMAIN,497.0,533.0,36.0,1529.0,0.02354480052321779,DOMAIN,LRRNT 3,SLIT2
SLIT2_664_714_DOMAIN,664.0,714.0,50.0,1529.0,0.032701111837802485,DOMAIN,LRRCT 3,SLIT2
SLIT2_718_754_DOMAIN,718.0,754.0,36.0,1529.0,0.02354480052321779,DOMAIN,LRRNT 4,SLIT2
SLIT2_859_909_DOMAIN,859.0,909.0,50.0,1529.0,0.032701111837802485,DOMAIN,LRRCT 4,SLIT2
SLIT2_918_955_DOMAIN,918.0,955.0,37.0,1529.0,0.02419882275997384,DOMAIN,EGF-like 1,SLIT2
SLIT2_957_996_DOMAIN,957.0,996.0,39.0,1529.0,0.025506867233485938,DOMAIN,EGF-like 2,SLIT2
SLIT2_998_1034_DOMAIN,998.0,1034.0,36.0,1529.0,0.02354480052321779,DOMAIN,EGF-like 3; calcium-binding,SLIT2
SLIT2_1036_1074_DOMAIN,1036.0,1074.0,38.0,1529.0,0.02485284499672989,DOMAIN,EGF-like 4,SLIT2
SLIT2_1076_1112_DOMAIN,1076.0,1112.0,36.0,1529.0,0.02354480052321779,DOMAIN,EGF-like 5; calcium-binding,SLIT2
SLIT2_1121_1157_DOMAIN,1121.0,1157.0,36.0,1529.0,0.02354480052321779,DOMAIN,EGF-like 6,SLIT2
SLIT2_1160_1333_DOMAIN,1160.0,1333.0,173.0,1529.0,0.1131458469587966,DOMAIN,Laminin G-like,SLIT2
SLIT2_1332_1368_DOMAIN,1332.0,1368.0,36.0,1529.0,0.02354480052321779,DOMAIN,EGF-like 7,SLIT2
SLIT2_1453_1528_DOMAIN,1453.0,1528.0,75.0,1529.0,0.04905166775670373,DOMAIN,CTCK,SLIT2
ZNRF3,,,,936.0,,,,ZNRF3
CYP1B1,,,,543.0,,,,CYP1B1
ERRFI1_334_363_REGION,334.0,363.0,29.0,462.0,0.06277056277056277,REGION,Interaction with EGFR and ERBB2 and regulation of EGFR activation,ERRFI1
ZBTB2_24_89_DOMAIN,24.0,89.0,65.0,514.0,0.1264591439688716,DOMAIN,BTB,ZBTB2
SNCAIP,,,,919.0,,,,SNCAIP
FRS2_13_115_DOMAIN,13.0,115.0,102.0,508.0,0.20078740157480315,DOMAIN,IRS-type PTB,FRS2
PRKCI_25_108_DOMAIN,25.0,108.0,83.0,596.0,0.13926174496644295,DOMAIN,PB1,PRKCI
PRKCI_254_522_DOMAIN,254.0,522.0,268.0,596.0,0.44966442953020136,DOMAIN,Protein kinase,PRKCI
PRKCI_523_594_DOMAIN,523.0,594.0,71.0,596.0,0.11912751677852348,DOMAIN,AGC-kinase C-terminal,PRKCI
PRKCI_2_253_REGION,2.0,253.0,251.0,596.0,0.4211409395973154,REGION,Regulatory domain,PRKCI
PRKCI_2_28_REGION,2.0,28.0,26.0,596.0,0.0436241610738255,REGION,Required for interaction with RAB2,PRKCI
PRKCI_72_91_REGION,72.0,91.0,19.0,596.0,0.031879194630872486,REGION,Interaction with PARD6A,PRKCI
PRKCI_125_134_MOTIF,125.0,134.0,9.0,596.0,0.015100671140939598,MOTIF,Pseudosubstrate,PRKCI
GLI1_1_20_REGION,1.0,20.0,19.0,1106.0,0.017179023508137433,REGION,SNAG domain,GLI1
GLI1_120_124_REGION,120.0,124.0,4.0,1106.0,0.003616636528028933,REGION,Interaction with SUFU,GLI1
GLI1_283_291_REGION,283.0,291.0,8.0,1106.0,0.007233273056057866,REGION,Interaction with DNA,GLI1
GLI1_345_350_REGION,345.0,350.0,5.0,1106.0,0.0045207956600361665,REGION,Interaction with DNA,GLI1
GLI1_375_381_REGION,375.0,381.0,6.0,1106.0,0.0054249547920434,REGION,Interaction with DNA,GLI1
BCL2A1_77_97_MOTIF,77.0,97.0,20.0,175.0,0.11428571428571428,MOTIF,BH1,BCL2A1
BCL2A1_132_147_MOTIF,132.0,147.0,15.0,175.0,0.08571428571428572,MOTIF,BH2,BCL2A1
HOXB13_217_246_REGION,217.0,246.0,29.0,284.0,0.10211267605633803,REGION,Interaction with DNA,HOXB13
HOXB13_258_269_REGION,258.0,269.0,11.0,284.0,0.03873239436619718,REGION,Interaction with 5-mCpG DNA,HOXB13
HOXB13_270_273_REGION,270.0,273.0,3.0,284.0,0.01056338028169014,REGION,Interaction with DNA,HOXB13
QKI_87_153_DOMAIN,87.0,153.0,66.0,341.0,0.1935483870967742,DOMAIN,KH,QKI
QKI_11_82_REGION,11.0,82.0,71.0,341.0,0.20821114369501467,REGION,Qua1 domain; involved in homodimerization,QKI
QKI_182_213_REGION,182.0,213.0,31.0,341.0,0.09090909090909091,REGION,Qua2 domain; involved in RNA binding,QKI
QKI_276_279_MOTIF,276.0,279.0,3.0,341.0,0.008797653958944282,MOTIF,SH3-binding,QKI
QKI_324_330_MOTIF,324.0,330.0,6.0,341.0,0.017595307917888565,MOTIF,Nuclear localization signal,QKI
IRF2,,,,349.0,,,,IRF2
MERTK_81_186_DOMAIN,81.0,186.0,105.0,999.0,0.10510510510510511,DOMAIN,Ig-like C2-type 1,MERTK
MERTK_197_273_DOMAIN,197.0,273.0,76.0,999.0,0.07607607607607608,DOMAIN,Ig-like C2-type 2,MERTK
MERTK_286_381_DOMAIN,286.0,381.0,95.0,999.0,0.09509509509509509,DOMAIN,Fibronectin type-III 1,MERTK
MERTK_386_484_DOMAIN,386.0,484.0,98.0,999.0,0.0980980980980981,DOMAIN,Fibronectin type-III 2,MERTK
MERTK_587_858_DOMAIN,587.0,858.0,271.0,999.0,0.27127127127127126,DOMAIN,Protein kinase,MERTK
VEGFA,,,,232.0,,,,VEGFA
MKNK2_84_388_DOMAIN,84.0,388.0,304.0,465.0,0.6537634408602151,DOMAIN,Protein kinase,MKNK2
MKNK2_160_162_REGION,160.0,162.0,2.0,465.0,0.004301075268817204,REGION,Staurosporine binding,MKNK2
MKNK2_60_66_MOTIF,60.0,66.0,6.0,465.0,0.012903225806451613,MOTIF,Nuclear localization signal,MKNK2
MKNK2_444_448_MOTIF,444.0,448.0,4.0,465.0,0.008602150537634409,MOTIF,MAP kinase binding,MKNK2
GEN1_2_96_REGION,2.0,96.0,94.0,908.0,0.10352422907488987,REGION,XPG-N domain,GEN1
GEN1_122_208_REGION,122.0,208.0,86.0,908.0,0.0947136563876652,REGION,XPG-I domain,GEN1
GEN1_208_384_REGION,208.0,384.0,176.0,908.0,0.19383259911894274,REGION,5'-3' exonuclease domain,GEN1
GEN1_390_464_REGION,390.0,464.0,74.0,908.0,0.08149779735682819,REGION,Chromodomain,GEN1
SDHB_40_133_DOMAIN,40.0,133.0,93.0,280.0,0.33214285714285713,DOMAIN,2Fe-2S ferredoxin-type,SDHB
SDHB_176_206_DOMAIN,176.0,206.0,30.0,280.0,0.10714285714285714,DOMAIN,4Fe-4S ferredoxin-type,SDHB
POLE_2221_2238_MOTIF,2221.0,2238.0,17.0,2286.0,0.0074365704286964126,MOTIF,CysB motif,POLE
TNKS2_873_936_DOMAIN,873.0,936.0,63.0,1166.0,0.054030874785591765,DOMAIN,SAM,TNKS2
TNKS2_959_1164_DOMAIN,959.0,1164.0,205.0,1166.0,0.1758147512864494,DOMAIN,PARP catalytic,TNKS2
TNKS2_545_553_REGION,545.0,553.0,8.0,1166.0,0.00686106346483705,REGION,HIF1AN-binding,TNKS2
BMPR1A_204_233_DOMAIN,204.0,233.0,29.0,532.0,0.05451127819548872,DOMAIN,GS,BMPR1A
BMPR1A_234_525_DOMAIN,234.0,525.0,291.0,532.0,0.5469924812030075,DOMAIN,Protein kinase,BMPR1A
BMPR1A_107_109_REGION,107.0,109.0,2.0,532.0,0.0037593984962406013,REGION,Mediates specificity for BMP ligand,BMPR1A
SGK1_98_355_DOMAIN,98.0,355.0,257.0,431.0,0.5962877030162413,DOMAIN,Protein kinase,SGK1
SGK1_356_431_DOMAIN,356.0,431.0,75.0,431.0,0.1740139211136891,DOMAIN,AGC-kinase C-terminal,SGK1
SGK1_1_60_REGION,1.0,60.0,59.0,431.0,0.1368909512761021,REGION,Necessary for localization to the mitochondria,SGK1
SGK1_131_141_MOTIF,131.0,141.0,10.0,431.0,0.02320185614849188,MOTIF,Nuclear localization signal,SGK1
SMC1A_515_629_DOMAIN,515.0,629.0,114.0,1233.0,0.09245742092457421,DOMAIN,SMC hinge,SMC1A
UGT1A1,,,,533.0,,,,UGT1A1
MKI67_27_76_DOMAIN,27.0,76.0,49.0,3256.0,0.015049140049140049,DOMAIN,FHA,MKI67
MKI67_502_549_DOMAIN,502.0,549.0,47.0,3256.0,0.014434889434889435,DOMAIN,PP1-binding,MKI67
MKI67_1000_2928_REGION,1000.0,2928.0,1928.0,3256.0,0.5921375921375921,REGION,16 X 122 AA approximate repeats,MKI67
XBP1_70_133_DOMAIN,70.0,133.0,63.0,261.0,0.2413793103448276,DOMAIN,bZIP,XBP1
XBP1_72_94_REGION,72.0,94.0,22.0,261.0,0.0842911877394636,REGION,Basic motif,XBP1
XBP1_75_92_REGION,75.0,92.0,17.0,261.0,0.06513409961685823,REGION,Nuclear localization signal (NLS); in isoforms 1 and isoform 2,XBP1
XBP1_98_133_REGION,98.0,133.0,35.0,261.0,0.13409961685823754,REGION,Leucine-zipper,XBP1
XBP1_235_261_REGION,235.0,261.0,26.0,261.0,0.09961685823754789,REGION,Necessary for the translational pausing of its own mRNA,XBP1
XRCC2,,,,280.0,,,,XRCC2
GREM1_94_184_DOMAIN,94.0,184.0,90.0,184.0,0.4891304347826087,DOMAIN,CTCK,GREM1
FUBP1_100_164_DOMAIN,100.0,164.0,64.0,644.0,0.09937888198757763,DOMAIN,KH 1,FUBP1
FUBP1_185_251_DOMAIN,185.0,251.0,66.0,644.0,0.10248447204968944,DOMAIN,KH 2,FUBP1
FUBP1_275_339_DOMAIN,275.0,339.0,64.0,644.0,0.09937888198757763,DOMAIN,KH 3,FUBP1
FUBP1_376_443_DOMAIN,376.0,443.0,67.0,644.0,0.10403726708074534,DOMAIN,KH 4,FUBP1
GNA12,,,,381.0,,,,GNA12
SDHD,,,,159.0,,,,SDHD
ASMTL_11_223_REGION,11.0,223.0,212.0,621.0,0.3413848631239936,REGION,MAF-like,ASMTL
ASMTL_277_621_REGION,277.0,621.0,344.0,621.0,0.5539452495974235,REGION,ASMT-like,ASMTL
ASMTL_508_510_REGION,508.0,510.0,2.0,621.0,0.00322061191626409,REGION,S-adenosyl-L-methionine binding,ASMTL
ACVR1B_177_206_DOMAIN,177.0,206.0,29.0,505.0,0.05742574257425743,DOMAIN,GS,ACVR1B
ACVR1B_207_497_DOMAIN,207.0,497.0,290.0,505.0,0.5742574257425742,DOMAIN,Protein kinase,ACVR1B
HIST1H2BJ,,,,126.0,,,,HIST1H2BJ
ABRAXAS1_7_160_DOMAIN,7.0,160.0,153.0,409.0,0.3740831295843521,DOMAIN,MPN,ABRAXAS1
ABRAXAS1_406_409_MOTIF,406.0,409.0,3.0,409.0,0.007334963325183374,MOTIF,pSXXF motif,ABRAXAS1
STAT5B_589_686_DOMAIN,589.0,686.0,97.0,787.0,0.12325285895806862,DOMAIN,SH2,STAT5B
STAT5B_232_321_REGION,232.0,321.0,89.0,787.0,0.11308767471410419,REGION,Required for interaction with NMI,STAT5B
TYMS,,,,313.0,,,,TYMS
EED_81_441_REGION,81.0,441.0,360.0,441.0,0.8163265306122449,REGION,Interaction with EZH2,EED
EED_149_303_REGION,149.0,303.0,154.0,441.0,0.3492063492063492,REGION,Required for interaction with the matrix protein MA of HIV-1,EED
EED_301_441_REGION,301.0,441.0,140.0,441.0,0.31746031746031744,REGION,Required for interaction with the matrix protein MA of HIV-1,EED
FOXO1_211_218_REGION,211.0,218.0,7.0,655.0,0.010687022900763359,REGION,DNA-binding,FOXO1
FOXO1_234_237_REGION,234.0,237.0,3.0,655.0,0.004580152671755725,REGION,DNA-binding,FOXO1
FOXO1_283_563_REGION,283.0,563.0,280.0,655.0,0.42748091603053434,REGION,Sufficient for interaction with NLK,FOXO1
FOXO1_363_459_REGION,363.0,459.0,96.0,655.0,0.1465648854961832,REGION,Required for interaction with RUNX2,FOXO1
FOXO1_251_253_MOTIF,251.0,253.0,2.0,655.0,0.0030534351145038168,MOTIF,Nuclear localization signal,FOXO1
FOXO1_462_466_MOTIF,462.0,466.0,4.0,655.0,0.0061068702290076335,MOTIF,Required for interaction with SIRT1,FOXO1
MAP3K14_400_655_DOMAIN,400.0,655.0,255.0,947.0,0.2692713833157339,DOMAIN,Protein kinase,MAP3K14
MAP3K14_401_653_REGION,401.0,653.0,252.0,947.0,0.26610348468849,REGION,Interaction with ZFP91,MAP3K14
HIST1H1E_36_109_DOMAIN,36.0,109.0,73.0,219.0,0.3333333333333333,DOMAIN,H15,HIST1H1E
SLC19A1,,,,591.0,,,,SLC19A1
LRP2_27_63_DOMAIN,27.0,63.0,36.0,4655.0,0.007733619763694952,DOMAIN,LDL-receptor class A 1,LRP2
LRP2_66_104_DOMAIN,66.0,104.0,38.0,4655.0,0.00816326530612245,DOMAIN,LDL-receptor class A 2,LRP2
LRP2_107_143_DOMAIN,107.0,143.0,36.0,4655.0,0.007733619763694952,DOMAIN,LDL-receptor class A 3,LRP2
LRP2_146_180_DOMAIN,146.0,180.0,34.0,4655.0,0.007303974221267454,DOMAIN,LDL-receptor class A 4,LRP2
LRP2_182_218_DOMAIN,182.0,218.0,36.0,4655.0,0.007733619763694952,DOMAIN,LDL-receptor class A 5,LRP2
LRP2_221_257_DOMAIN,221.0,257.0,36.0,4655.0,0.007733619763694952,DOMAIN,LDL-receptor class A 6,LRP2
LRP2_265_308_DOMAIN,265.0,308.0,43.0,4655.0,0.009237379162191191,DOMAIN,LDL-receptor class A 7,LRP2
LRP2_1025_1061_DOMAIN,1025.0,1061.0,36.0,4655.0,0.007733619763694952,DOMAIN,LDL-receptor class A 8,LRP2
LRP2_1066_1102_DOMAIN,1066.0,1102.0,36.0,4655.0,0.007733619763694952,DOMAIN,LDL-receptor class A 9,LRP2
LRP2_1108_1144_DOMAIN,1108.0,1144.0,36.0,4655.0,0.007733619763694952,DOMAIN,LDL-receptor class A 10,LRP2
LRP2_1148_1184_DOMAIN,1148.0,1184.0,36.0,4655.0,0.007733619763694952,DOMAIN,LDL-receptor class A 11,LRP2
LRP2_1186_1223_DOMAIN,1186.0,1223.0,37.0,4655.0,0.0079484425349087,DOMAIN,LDL-receptor class A 12,LRP2
LRP2_1229_1267_DOMAIN,1229.0,1267.0,38.0,4655.0,0.00816326530612245,DOMAIN,LDL-receptor class A 13,LRP2
LRP2_1270_1306_DOMAIN,1270.0,1306.0,36.0,4655.0,0.007733619763694952,DOMAIN,LDL-receptor class A 14,LRP2
LRP2_1304_1349_DOMAIN,1304.0,1349.0,45.0,4655.0,0.00966702470461869,DOMAIN,LDL-receptor class A 15,LRP2
LRP2_1390_1429_DOMAIN,1390.0,1429.0,39.0,4655.0,0.008378088077336197,DOMAIN,EGF-like 1; calcium-binding,LRP2
LRP2_1700_1741_DOMAIN,1700.0,1741.0,41.0,4655.0,0.008807733619763695,DOMAIN,EGF-like 2,LRP2
LRP2_2699_2737_DOMAIN,2699.0,2737.0,38.0,4655.0,0.00816326530612245,DOMAIN,LDL-receptor class A 16,LRP2
LRP2_2740_2776_DOMAIN,2740.0,2776.0,36.0,4655.0,0.007733619763694952,DOMAIN,LDL-receptor class A 17,LRP2
LRP2_2779_2818_DOMAIN,2779.0,2818.0,39.0,4655.0,0.008378088077336197,DOMAIN,LDL-receptor class A 18,LRP2
LRP2_2821_2860_DOMAIN,2821.0,2860.0,39.0,4655.0,0.008378088077336197,DOMAIN,LDL-receptor class A 19,LRP2
LRP2_2863_2900_DOMAIN,2863.0,2900.0,37.0,4655.0,0.0079484425349087,DOMAIN,LDL-receptor class A 20,LRP2
LRP2_2905_2944_DOMAIN,2905.0,2944.0,39.0,4655.0,0.008378088077336197,DOMAIN,LDL-receptor class A 21,LRP2
LRP2_2947_2989_DOMAIN,2947.0,2989.0,42.0,4655.0,0.009022556390977444,DOMAIN,LDL-receptor class A 22,LRP2
LRP2_2992_3028_DOMAIN,2992.0,3028.0,36.0,4655.0,0.007733619763694952,DOMAIN,LDL-receptor class A 23,LRP2
LRP2_3031_3069_DOMAIN,3031.0,3069.0,38.0,4655.0,0.00816326530612245,DOMAIN,LDL-receptor class A 24,LRP2
LRP2_3074_3110_DOMAIN,3074.0,3110.0,36.0,4655.0,0.007733619763694952,DOMAIN,LDL-receptor class A 25,LRP2
LRP2_3110_3151_DOMAIN,3110.0,3151.0,41.0,4655.0,0.008807733619763695,DOMAIN,EGF-like 3,LRP2
LRP2_3152_3192_DOMAIN,3152.0,3192.0,40.0,4655.0,0.008592910848549946,DOMAIN,EGF-like 4; calcium-binding,LRP2
LRP2_3511_3549_DOMAIN,3511.0,3549.0,38.0,4655.0,0.00816326530612245,DOMAIN,LDL-receptor class A 26,LRP2
LRP2_3552_3590_DOMAIN,3552.0,3590.0,38.0,4655.0,0.00816326530612245,DOMAIN,LDL-receptor class A 27,LRP2
LRP2_3593_3631_DOMAIN,3593.0,3631.0,38.0,4655.0,0.00816326530612245,DOMAIN,LDL-receptor class A 28,LRP2
LRP2_3634_3672_DOMAIN,3634.0,3672.0,38.0,4655.0,0.00816326530612245,DOMAIN,LDL-receptor class A 29,LRP2
LRP2_3677_3715_DOMAIN,3677.0,3715.0,38.0,4655.0,0.00816326530612245,DOMAIN,LDL-receptor class A 30,LRP2
LRP2_3718_3755_DOMAIN,3718.0,3755.0,37.0,4655.0,0.0079484425349087,DOMAIN,LDL-receptor class A 31,LRP2
LRP2_3758_3794_DOMAIN,3758.0,3794.0,36.0,4655.0,0.007733619763694952,DOMAIN,LDL-receptor class A 32,LRP2
LRP2_3797_3833_DOMAIN,3797.0,3833.0,36.0,4655.0,0.007733619763694952,DOMAIN,LDL-receptor class A 33,LRP2
LRP2_3841_3879_DOMAIN,3841.0,3879.0,38.0,4655.0,0.00816326530612245,DOMAIN,LDL-receptor class A 34,LRP2
LRP2_3882_3921_DOMAIN,3882.0,3921.0,39.0,4655.0,0.008378088077336197,DOMAIN,LDL-receptor class A 35,LRP2
LRP2_3927_3963_DOMAIN,3927.0,3963.0,36.0,4655.0,0.007733619763694952,DOMAIN,LDL-receptor class A 36,LRP2
LRP2_4007_4048_DOMAIN,4007.0,4048.0,41.0,4655.0,0.008807733619763695,DOMAIN,EGF-like 5; calcium-binding,LRP2
LRP2_4377_4411_DOMAIN,4377.0,4411.0,34.0,4655.0,0.007303974221267454,DOMAIN,EGF-like 6,LRP2
LRP2_4589_4602_REGION,4589.0,4602.0,13.0,4655.0,0.0027926960257787323,REGION,Interaction with DAB2,LRP2
LRP2_4453_4462_MOTIF,4453.0,4462.0,9.0,4655.0,0.001933404940923738,MOTIF,SH3-binding,LRP2
LRP2_4456_4461_MOTIF,4456.0,4461.0,5.0,4655.0,0.0010741138560687433,MOTIF,PxLPxI/L motif 1; mediates interaction with ANKRA2,LRP2
LRP2_4459_4464_MOTIF,4459.0,4464.0,5.0,4655.0,0.0010741138560687433,MOTIF,PxLPxI/L motif 2; mediates interaction with ANKRA2,LRP2
LRP2_4521_4526_MOTIF,4521.0,4526.0,5.0,4655.0,0.0010741138560687433,MOTIF,Endocytosis signal,LRP2
LRP2_4595_4598_MOTIF,4595.0,4598.0,3.0,4655.0,0.0006444683136412459,MOTIF,NPXY motif,LRP2
LRP2_4598_4601_MOTIF,4598.0,4601.0,3.0,4655.0,0.0006444683136412459,MOTIF,SH2-binding,LRP2
LRP2_4611_4622_MOTIF,4611.0,4622.0,11.0,4655.0,0.002363050483351235,MOTIF,SH3-binding,LRP2
TLL2_149_349_DOMAIN,149.0,349.0,200.0,1015.0,0.19704433497536947,DOMAIN,Peptidase M12A,TLL2
TLL2_351_463_DOMAIN,351.0,463.0,112.0,1015.0,0.1103448275862069,DOMAIN,CUB 1,TLL2
